0.0	0.0
0.5	0.0007609581393978293
1.0	0.005355297389629649
1.5	0.015918679422646544
2.0	0.03327390841630252
2.5	0.057379836272256395
3.0	0.087657117490841
3.5	0.12322078878437911
4.0	0.16304288580717535
4.5	0.2060629941473017
5.0	0.2512604659268461
5.5	0.2976987785252809
6.0	0.3445499775458651
6.5	0.3911051801961714
7.0	0.43677559670323834
7.5	0.4810873599987916
8.0	0.5236725613316485
8.5	0.564258211228064
9.0	0.6026543335539805
9.5	0.6387420176826977
10.0	0.6724619703380881
10.5	0.7038039013662228
11.0	0.7327969283592403
11.5	0.7595010796000852
12.0	0.7839999022690727
12.5	0.8063941348008808
13.0	0.8267963722097912
13.5	0.8453266361507592
14.0	0.8621087536891012
14.5	0.8772674473764205
15.0	0.8909260421583763
15.5	0.9032047003085688
16.0	0.9142191028541929
16.5	0.924079504018436
17.0	0.932890093481406
17.5	0.940748609368359
18.0	0.947746152559703
18.5	0.9539671600297956
19.0	0.9594895013808803
19.5	0.9643846685152871
20.0	0.9687180334889673
20.5	0.972549154041206
21.0	0.9759321101422062
21.5	0.9789158581933236
22.0	0.9815445923088844
22.5	0.9838581044588975
23.0	0.9858921372120776
23.5	0.9876787244387747
24.0	0.9892465166602292
24.5	0.9906210888061912
25.0	0.9918252290052596
25.5	0.9928792077147428
26.0	0.993801027028837
26.5	0.9946066504109887
27.0	0.9953102134004671
27.5	0.9959242160632964
28.0	0.9964596981098033
28.5	0.9969263976986618
29.0	0.9973328950018215
29.5	0.9976867416255354
30.0	0.9979945769777007
30.5	0.9982622326472993
31.0	0.9984948258231267
31.5	0.9986968427304472
32.0	0.9988722130091183
32.5	0.9990243758977334
33.0	0.9991563390275787
33.5	0.9992707305692531
34.0	0.9993698454149175
34.5	0.999455686021171
35.0	0.9995299984821743
35.5	0.9995943043502388
36.0	0.9996499286719607
36.5	0.9996980246622289
37.0	0.9997395953960926
37.5	0.9997755128595209
38.0	0.9998065346644056
38.5	0.9998333187006135
39.0	0.9998564359683484
39.5	0.9998763818073049
40.0	0.9998935857149625
40.5	0.9999084199246117
41.0	0.9999212068942117
41.5	0.9999322258396932
42.0	0.9999417184307164
42.5	0.9999498937529696
43.0	0.9999569326287064
43.5	0.9999629913762114
44.0	0.9999682050791201
44.5	0.9999726904278767
45.0	0.9999765481879612
45.5	0.9999798653427711
46.0	0.9999827169530843
46.5	0.9999851677697852
47.0	0.9999872736319205
47.5	0.9999890826780932
48.0	0.999990636395643
48.5	0.9999919705289364
49.0	0.9999931158653512
49.5	0.9999940989151436
50.0	0.9999949424992904
50.5	0.999995666257565
51.0	0.9999962870875014
51.5	0.999996819523514
52.0	0.999997276064209
52.5	0.9999976674548716
53.0	0.9999980029311855
53.5	0.9999982904294336
54.0	0.9999985367677336
54.5	0.9999987478022505
55.0	0.9999989285617977
55.5	0.9999990833637855
56.0	0.9999992159140703
56.5	0.9999993293929167
57.0	0.9999994265289827
57.5	0.9999995096629806
58.0	0.9999995808024382
58.5	0.9999996416687948
59.0	0.9999996937378922
59.5	0.9999997382747797
60.0	0.9999997763636246
60.5	0.9999998089334105
61.0	0.99999983678001
61.5	0.9999998605851415
62.0	0.9999998809326435
62.5	0.9999998983224461
63.0	0.9999999131825607
63.5	0.999999925879367
64.0	0.9999999367264396
64.5	0.9999999459921165
65.0	0.9999999539059908
65.5	0.9999999606644754
66.0	0.999999966435574
66.5	0.9999999713629695
